Year;ECO;Games;WhiteWins;BlackWins;Draws
1944;A28;2;0;1;1
1944;A30;1;0;0;1
1944;A45;1;0;1;0
1944;A68;1;1;0;0
1944;A85;1;1;0;0
1944;A95;1;0;0;1
1944;B04;1;1;0;0
1944;B05;1;0;1;0
1944;B12;2;1;1;0
1944;B14;1;1;0;0
1944;B16;2;1;0;1
1944;B20;2;0;1;1
1944;B45;1;0;0;1
1944;B51;1;0;1;0
1944;B55;1;0;1;0
1944;B70;1;0;0;1
1944;B72;1;1;0;0
1944;B73;1;0;1;0
1944;B74;3;2;1;0
1944;B80;2;0;1;1
1944;B84;2;0;2;0
1944;B85;2;1;1;0
1944;C00;1;0;0;1
1944;C12;1;1;0;0
1944;C13;1;0;0;1
1944;C15;1;0;1;0
1944;C17;1;0;0;1
1944;C18;1;0;1;0
1944;C19;1;0;1;0
1944;C28;1;0;0;1
1944;C30;1;1;0;0
1944;C34;1;1;0;0
1944;C41;1;1;0;0
1944;C42;1;1;0;0
1944;C43;1;0;0;1
1944;C50;1;0;1;0
1944;C52;1;1;0;0
1944;C53;2;0;1;1
1944;C55;2;1;1;0
1944;C56;1;0;1;0
1944;C59;1;1;0;0
1944;C61;1;0;0;1
1944;C66;2;2;0;0
1944;C67;1;0;0;1
1944;C76;1;0;0;1
1944;C78;1;1;0;0
1944;C82;4;1;1;2
1944;C83;1;0;1;0
1944;C84;3;1;1;1
1944;C86;2;0;2;0
1944;C90;4;1;1;2
1944;C92;3;2;1;0
1944;C99;1;1;0;0
1944;D02;1;0;1;0
1944;D04;2;1;1;0
1944;D05;6;5;0;1
1944;D06;1;1;0;0
1944;D10;1;1;0;0
1944;D11;2;0;2;0
1944;D13;1;1;0;0
1944;D15;1;0;1;0
1944;D18;3;1;1;1
1944;D19;2;2;0;0
1944;D27;1;0;0;1
1944;D28;1;0;0;1
1944;D29;1;0;0;1
1944;D30;1;0;1;0
1944;D32;1;0;1;0
1944;D33;1;1;0;0
1944;D34;1;0;0;1
1944;D38;1;1;0;0
1944;D46;2;1;1;0
1944;D52;1;1;0;0
1944;D53;1;1;0;0
1944;D61;1;1;0;0
1944;D63;1;1;0;0
1944;D64;1;0;0;1
1944;D65;1;0;0;1
1944;D66;1;0;0;1
1944;D68;1;1;0;0
1944;D77;1;1;0;0
1944;D97;1;0;0;1
1944;E01;1;1;0;0
1944;E02;1;0;1;0
1944;E07;1;0;0;1
1944;E10;1;0;1;0
1944;E11;1;0;1;0
1944;E12;1;1;0;0
1944;E14;2;1;1;0
1944;E17;1;1;0;0
1944;E21;1;1;0;0
1944;E22;1;0;1;0
1944;E30;1;0;1;0
1944;E33;1;0;0;1
1944;E35;1;0;0;1
1944;E37;1;0;0;1
1944;E39;1;0;1;0
1944;E43;1;1;0;0
1944;E46;1;1;0;0
1944;E47;1;1;0;0
1944;E51;1;1;0;0
1944;E60;1;0;1;0
1944;E64;1;0;1;0
1944;E65;2;1;0;1
1944;E66;1;1;0;0
1944;E67;3;0;3;0
1944;E68;1;1;0;0
1944;E72;2;0;0;2
1944;E80;1;1;0;0
1944;E90;2;2;0;0
1944;E94;1;0;0;1
1945;A00;4;0;2;2
1945;A09;1;0;0;1
1945;A11;1;1;0;0
1945;A15;1;0;1;0
1945;A16;1;0;0;1
1945;A28;1;1;0;0
1945;A29;3;2;0;1
1945;A30;2;0;1;1
1945;A38;2;2;0;0
1945;A43;1;0;1;0
1945;A47;4;2;2;0
1945;A49;1;0;1;0
1945;A50;1;1;0;0
1945;A53;3;0;2;1
1945;A56;1;0;0;1
1945;A68;1;0;1;0
1945;A80;1;0;1;0
1945;A84;1;1;0;0
1945;A85;1;0;0;1
1945;A94;1;0;0;1
1945;A95;1;0;1;0
1945;B00;1;0;1;0
1945;B03;2;1;0;1
1945;B04;1;1;0;0
1945;B05;2;0;2;0
1945;B09;1;1;0;0
1945;B11;2;1;1;0
1945;B13;1;0;0;1
1945;B14;1;1;0;0
1945;B16;4;4;0;0
1945;B18;1;0;0;1
1945;B20;1;1;0;0
1945;B24;1;1;0;0
1945;B25;1;1;0;0
1945;B26;1;0;0;1
1945;B29;1;1;0;0
1945;B33;1;1;0;0
1945;B38;1;0;1;0
1945;B50;1;0;1;0
1945;B70;2;0;1;1
1945;B72;4;2;1;1
1945;B73;1;0;0;1
1945;B74;2;1;1;0
1945;B75;1;1;0;0
1945;B76;1;1;0;0
1945;B80;1;0;0;1
1945;B83;2;2;0;0
1945;B84;3;3;0;0
1945;B85;1;1;0;0
1945;C01;1;0;1;0
1945;C02;2;1;0;1
1945;C05;1;1;0;0
1945;C06;1;1;0;0
1945;C08;1;0;1;0
1945;C10;2;1;1;0
1945;C13;3;1;1;1
1945;C14;2;1;1;0
1945;C15;1;0;1;0
1945;C17;1;0;0;1
1945;C18;3;1;1;1
1945;C19;1;1;0;0
1945;C32;1;1;0;0
1945;C33;1;1;0;0
1945;C34;3;2;0;1
1945;C35;1;1;0;0
1945;C36;3;2;1;0
1945;C40;1;1;0;0
1945;C41;2;2;0;0
1945;C45;2;0;1;1
1945;C47;3;0;2;1
1945;C49;1;1;0;0
1945;C50;2;0;1;1
1945;C52;2;1;0;1
1945;C62;1;0;1;0
1945;C66;1;1;0;0
1945;C67;2;0;0;2
1945;C68;2;1;1;0
1945;C71;2;2;0;0
1945;C74;2;2;0;0
1945;C75;1;0;0;1
1945;C76;1;1;0;0
1945;C77;1;1;0;0
1945;C78;2;0;0;2
1945;C79;1;0;0;1
1945;C80;1;1;0;0
1945;C82;2;2;0;0
1945;C83;3;0;1;2
1945;C84;1;0;0;1
1945;C86;4;3;0;1
1945;C90;2;0;1;1
1945;C91;1;0;1;0
1945;C97;1;1;0;0
1945;C98;1;0;0;1
1945;C99;3;1;0;2
1945;D01;1;1;0;0
1945;D02;1;0;1;0
1945;D03;2;1;0;1
1945;D04;2;1;1;0
1945;D05;11;5;4;2
1945;D06;1;0;0;1
1945;D08;1;0;1;0
1945;D11;1;1;0;0
1945;D12;1;0;1;0
1945;D13;3;1;2;0
1945;D14;1;1;0;0
1945;D15;3;0;3;0
1945;D16;1;0;0;1
1945;D17;1;1;0;0
1945;D18;1;0;0;1
1945;D19;1;0;0;1
1945;D23;1;0;1;0
1945;D29;1;1;0;0
1945;D30;1;1;0;0
1945;D32;3;0;2;1
1945;D34;1;0;1;0
1945;D35;4;2;1;1
1945;D36;1;1;0;0
1945;D37;1;0;1;0
1945;D41;1;0;0;1
1945;D46;3;2;0;1
1945;D48;2;0;2;0
1945;D49;1;1;0;0
1945;D51;1;1;0;0
1945;D52;1;0;0;1
1945;D53;1;0;0;1
1945;D54;1;1;0;0
1945;D56;1;1;0;0
1945;D57;1;1;0;0
1945;D65;1;1;0;0
1945;D66;1;1;0;0
1945;D68;2;1;1;0
1945;D70;1;0;0;1
1945;D71;1;0;1;0
1945;D74;1;0;0;1
1945;D75;2;0;1;1
1945;D78;3;1;1;1
1945;D79;1;0;0;1
1945;D84;1;0;0;1
1945;D85;1;0;1;0
1945;D90;1;1;0;0
1945;D92;1;0;0;1
1945;D93;1;0;1;0
1945;D95;1;1;0;0
1945;D96;3;1;1;1
1945;D97;1;1;0;0
1945;D98;1;1;0;0
1945;E00;1;1;0;0
1945;E01;1;0;1;0
1945;E02;2;1;0;1
1945;E03;2;1;1;0
1945;E14;1;0;1;0
1945;E16;1;1;0;0
1945;E17;2;0;1;1
1945;E18;1;0;0;1
1945;E19;2;0;1;1
1945;E20;1;1;0;0
1945;E21;1;0;1;0
1945;E22;1;1;0;0
1945;E23;1;0;0;1
1945;E24;1;1;0;0
1945;E30;1;0;0;1
1945;E32;1;0;1;0
1945;E33;3;1;1;1
1945;E34;1;0;0;1
1945;E35;1;1;0;0
1945;E36;1;1;0;0
1945;E37;1;1;0;0
1945;E39;1;0;1;0
1945;E43;2;1;0;1
1945;E51;1;1;0;0
1945;E58;1;0;1;0
1945;E60;1;0;1;0
1945;E61;3;0;2;1
1945;E67;3;1;1;1
1945;E68;2;0;1;1
1945;E69;2;2;0;0
1945;E85;1;0;1;0
1945;E87;1;0;0;1
1945;E95;1;0;0;1
1946;A00;3;0;1;2
1946;A03;1;0;0;1
1946;A05;1;1;0;0
1946;A06;1;0;1;0
1946;A07;1;0;0;1
1946;A12;1;1;0;0
1946;A14;2;1;0;1
1946;A17;1;1;0;0
1946;A18;2;1;0;1
1946;A26;1;1;0;0
1946;A28;2;0;2;0
1946;A29;1;1;0;0
1946;A30;2;1;0;1
1946;A32;1;0;1;0
1946;A34;3;2;1;0
1946;A40;1;0;1;0
1946;A46;1;1;0;0
1946;A48;2;1;1;0
1946;A51;2;2;0;0
1946;A53;5;3;1;1
1946;A54;1;0;0;1
1946;A85;1;0;0;1
1946;A90;2;0;0;2
1946;A91;2;1;0;1
1946;A93;1;1;0;0
1946;A94;1;1;0;0
1946;A95;1;0;0;1
1946;B00;2;2;0;0
1946;B01;2;2;0;0
1946;B02;1;0;0;1
1946;B05;3;2;0;1
1946;B06;1;1;0;0
1946;B07;2;1;0;1
1946;B08;1;1;0;0
1946;B11;4;2;2;0
1946;B12;3;2;0;1
1946;B13;5;1;4;0
1946;B14;2;1;0;1
1946;B15;3;0;1;2
1946;B16;2;0;1;1
1946;B17;2;1;0;1
1946;B18;1;0;1;0
1946;B19;3;0;1;2
1946;B24;7;2;3;2
1946;B25;2;2;0;0
1946;B26;2;2;0;0
1946;B32;1;1;0;0
1946;B34;1;0;0;1
1946;B44;2;1;1;0
1946;B45;3;2;1;0
1946;B52;1;1;0;0
1946;B55;2;0;1;1
1946;B56;2;0;0;2
1946;B59;1;0;0;1
1946;B63;2;1;0;1
1946;B66;1;0;0;1
1946;B67;1;0;1;0
1946;B70;3;2;1;0
1946;B71;2;2;0;0
1946;B72;3;1;0;2
1946;B73;6;4;0;2
1946;B74;6;4;1;1
1946;B76;2;0;2;0
1946;B80;4;1;3;0
1946;B84;5;2;3;0
1946;B85;3;2;1;0
1946;B92;2;0;0;2
1946;C00;3;1;2;0
1946;C01;1;0;0;1
1946;C02;1;1;0;0
1946;C04;2;1;1;0
1946;C05;1;1;0;0
1946;C06;1;0;1;0
1946;C07;2;1;1;0
1946;C08;1;0;0;1
1946;C10;6;4;0;2
1946;C11;1;1;0;0
1946;C12;1;1;0;0
1946;C13;4;1;0;3
1946;C14;5;3;1;1
1946;C16;1;0;0;1
1946;C17;2;1;0;1
1946;C18;3;0;2;1
1946;C19;2;0;2;0
1946;C24;3;1;1;1
1946;C25;1;0;1;0
1946;C27;1;0;1;0
1946;C29;1;0;0;1
1946;C30;2;0;1;1
1946;C32;2;1;0;1
1946;C34;1;1;0;0
1946;C36;1;1;0;0
1946;C39;1;0;0;1
1946;C41;1;0;1;0
1946;C42;1;0;1;0
1946;C43;1;1;0;0
1946;C46;1;0;1;0
1946;C47;5;0;2;3
1946;C48;1;0;0;1
1946;C49;2;2;0;0
1946;C50;3;1;1;1
1946;C52;1;0;1;0
1946;C53;1;0;1;0
1946;C54;1;0;1;0
1946;C55;2;0;0;2
1946;C56;4;2;1;1
1946;C61;1;1;0;0
1946;C64;1;1;0;0
1946;C65;1;0;0;1
1946;C67;1;1;0;0
1946;C68;1;0;1;0
1946;C71;3;1;1;1
1946;C73;1;0;0;1
1946;C75;1;1;0;0
1946;C76;2;1;1;0
1946;C77;7;4;2;1
1946;C78;2;1;0;1
1946;C79;3;2;0;1
1946;C80;2;2;0;0
1946;C81;1;0;1;0
1946;C82;9;2;3;4
1946;C83;7;3;2;2
1946;C84;4;1;3;0
1946;C85;2;0;1;1
1946;C86;7;2;4;1
1946;C87;2;1;1;0
1946;C88;1;1;0;0
1946;C89;1;0;0;1
1946;C90;4;2;1;1
1946;C91;3;2;0;1
1946;C92;6;2;2;2
1946;C97;1;0;1;0
1946;C98;3;1;1;1
1946;C99;3;2;1;0
1946;D00;2;0;2;0
1946;D02;3;1;1;1
1946;D04;3;1;0;2
1946;D05;4;2;0;2
1946;D06;1;1;0;0
1946;D07;2;0;2;0
1946;D08;1;0;0;1
1946;D09;1;0;0;1
1946;D11;1;0;1;0
1946;D12;2;0;1;1
1946;D13;3;2;0;1
1946;D15;4;1;0;3
1946;D17;4;1;1;2
1946;D18;2;1;0;1
1946;D19;8;1;3;4
1946;D20;2;1;0;1
1946;D22;3;1;1;1
1946;D23;1;0;1;0
1946;D26;1;1;0;0
1946;D27;1;0;1;0
1946;D28;6;2;4;0
1946;D29;1;0;1;0
1946;D30;6;3;2;1
1946;D34;2;2;0;0
1946;D35;3;1;0;2
1946;D36;7;3;3;1
1946;D37;3;1;1;1
1946;D39;2;1;1;0
1946;D40;3;2;0;1
1946;D41;4;3;1;0
1946;D43;2;2;0;0
1946;D45;6;3;2;1
1946;D46;1;0;1;0
1946;D48;1;0;1;0
1946;D49;1;1;0;0
1946;D52;3;1;1;1
1946;D54;1;1;0;0
1946;D56;4;1;0;3
1946;D57;1;0;0;1
1946;D58;1;1;0;0
1946;D59;1;0;1;0
1946;D63;2;1;1;0
1946;D64;5;5;0;0
1946;D66;1;1;0;0
1946;D68;1;1;0;0
1946;D70;1;0;1;0
1946;D71;2;0;2;0
1946;D74;2;0;1;1
1946;D75;2;0;1;1
1946;D78;3;1;1;1
1946;D79;1;1;0;0
1946;D81;1;1;0;0
1946;D82;2;0;1;1
1946;D83;1;0;1;0
1946;D85;1;0;1;0
1946;D86;1;0;1;0
1946;D90;2;1;1;0
1946;D93;2;0;2;0
1946;D94;5;2;1;2
1946;D96;2;1;0;1
1946;D97;1;0;1;0
1946;D98;2;2;0;0
1946;E01;4;2;0;2
1946;E02;2;0;2;0
1946;E03;2;1;1;0
1946;E05;1;1;0;0
1946;E06;2;1;0;1
1946;E11;5;2;3;0
1946;E14;2;1;1;0
1946;E16;1;1;0;0
1946;E17;7;4;3;0
1946;E18;3;2;0;1
1946;E19;5;2;2;1
1946;E21;2;1;1;0
1946;E23;1;0;0;1
1946;E26;2;1;0;1
1946;E29;1;0;1;0
1946;E32;2;0;2;0
1946;E33;1;0;0;1
1946;E34;1;0;0;1
1946;E35;2;1;1;0
1946;E36;1;0;0;1
1946;E38;1;0;1;0
1946;E39;1;1;0;0
1946;E40;1;0;0;1
1946;E41;1;1;0;0
1946;E43;2;0;1;1
1946;E44;2;1;1;0
1946;E46;2;1;0;1
1946;E49;6;3;1;2
1946;E51;1;0;1;0
1946;E53;2;1;0;1
1946;E58;1;0;0;1
1946;E61;4;1;2;1
1946;E67;2;1;1;0
1946;E68;13;3;10;0
1946;E69;6;2;2;2
1946;E72;4;1;2;1
1946;E81;1;0;0;1
1946;E85;1;1;0;0
1946;E90;3;0;3;0
1946;E91;2;1;0;1
1946;E94;2;1;1;0
1946;E95;2;0;1;1
1947;A00;59;23;19;17
1947;A08;1;1;0;0
1947;A10;1;0;1;0
1947;A11;2;0;1;1
1947;A13;4;1;2;1
1947;A14;1;0;0;1
1947;A15;1;1;0;0
1947;A16;1;0;0;1
1947;A18;1;1;0;0
1947;A22;1;1;0;0
1947;A24;3;0;2;1
1947;A27;1;0;1;0
1947;A28;3;1;1;1
1947;A30;4;2;0;2
1947;A32;1;0;1;0
1947;A34;2;1;0;1
1947;A38;1;0;0;1
1947;A40;3;1;0;2
1947;A41;2;2;0;0
1947;A43;2;1;0;1
1947;A46;2;0;1;1
1947;A47;3;0;2;1
1947;A48;6;2;3;1
1947;A52;2;1;1;0
1947;A54;2;2;0;0
1947;A55;1;1;0;0
1947;A56;1;0;0;1
1947;A80;1;1;0;0
1947;A81;3;0;2;1
1947;A84;2;2;0;0
1947;A85;1;1;0;0
1947;A90;1;1;0;0
1947;A95;2;1;1;0
1947;A96;1;0;0;1
1947;B01;1;1;0;0
1947;B03;1;1;0;0
1947;B05;1;1;0;0
1947;B06;1;0;0;1
1947;B07;2;0;0;2
1947;B08;1;0;1;0
1947;B11;12;8;1;3
1947;B12;1;1;0;0
1947;B13;2;0;1;1
1947;B14;2;0;0;2
1947;B15;1;0;0;1
1947;B18;1;1;0;0
1947;B19;1;1;0;0
1947;B20;3;2;1;0
1947;B23;3;1;1;1
1947;B24;5;3;2;0
1947;B25;3;1;0;2
1947;B26;2;1;1;0
1947;B32;1;0;1;0
1947;B33;1;0;1;0
1947;B34;1;1;0;0
1947;B40;1;0;0;1
1947;B41;1;1;0;0
1947;B45;2;1;0;1
1947;B55;1;1;0;0
1947;B58;1;0;0;1
1947;B62;4;1;1;2
1947;B63;1;1;0;0
1947;B67;1;0;0;1
1947;B70;4;1;2;1
1947;B71;1;0;1;0
1947;B75;1;1;0;0
1947;B81;1;0;0;1
1947;B83;2;0;1;1
1947;B84;6;1;3;2
1947;B85;3;0;2;1
1947;B91;1;0;0;1
1947;B92;3;2;1;0
1947;B95;2;1;1;0
1947;C01;6;2;2;2
1947;C02;2;1;1;0
1947;C04;2;1;0;1
1947;C05;1;0;1;0
1947;C06;1;0;1;0
1947;C07;1;0;0;1
1947;C09;1;0;1;0
1947;C10;6;4;1;1
1947;C11;1;1;0;0
1947;C13;1;1;0;0
1947;C14;1;0;0;1
1947;C15;2;0;0;2
1947;C16;2;1;0;1
1947;C17;1;0;0;1
1947;C18;5;1;1;3
1947;C19;2;1;1;0
1947;C25;2;2;0;0
1947;C27;2;0;2;0
1947;C30;4;3;0;1
1947;C32;2;1;0;1
1947;C33;1;0;1;0
1947;C34;1;1;0;0
1947;C35;1;0;0;1
1947;C39;1;1;0;0
1947;C41;2;2;0;0
1947;C45;2;0;2;0
1947;C46;2;0;1;1
1947;C48;2;0;1;1
1947;C49;3;0;1;2
1947;C50;3;0;2;1
1947;C53;4;4;0;0
1947;C54;1;1;0;0
1947;C56;2;0;0;2
1947;C59;1;1;0;0
1947;C61;2;2;0;0
1947;C64;3;3;0;0
1947;C66;2;1;0;1
1947;C67;4;2;1;1
1947;C70;2;2;0;0
1947;C71;2;1;0;1
1947;C75;6;3;0;3
1947;C76;1;0;0;1
1947;C77;4;1;1;2
1947;C78;1;1;0;0
1947;C79;3;2;0;1
1947;C80;2;0;2;0
1947;C81;3;2;0;1
1947;C82;3;0;2;1
1947;C83;6;1;2;3
1947;C84;6;1;1;4
1947;C85;2;1;0;1
1947;C86;5;3;1;1
1947;C87;5;4;1;0
1947;C89;2;0;1;1
1947;C90;3;1;0;2
1947;C91;2;1;1;0
1947;C92;4;1;2;1
1947;C96;1;1;0;0
1947;C97;3;1;0;2
1947;C99;1;1;0;0
1947;D00;3;0;1;2
1947;D01;1;0;1;0
1947;D02;1;1;0;0
1947;D03;2;1;1;0
1947;D05;7;3;3;1
1947;D06;2;2;0;0
1947;D10;2;1;1;0
1947;D11;1;1;0;0
1947;D12;3;2;0;1
1947;D13;2;0;0;2
1947;D14;2;1;1;0
1947;D15;2;0;2;0
1947;D17;1;0;0;1
1947;D18;2;0;0;2
1947;D19;4;1;1;2
1947;D20;1;0;1;0
1947;D22;3;1;2;0
1947;D23;1;1;0;0
1947;D24;2;1;0;1
1947;D26;2;2;0;0
1947;D27;2;0;1;1
1947;D28;1;1;0;0
1947;D29;1;1;0;0
1947;D30;3;2;1;0
1947;D31;3;1;0;2
1947;D33;1;1;0;0
1947;D35;5;3;1;1
1947;D36;5;3;0;2
1947;D38;2;1;1;0
1947;D40;1;0;1;0
1947;D41;2;1;0;1
1947;D43;5;1;0;4
1947;D44;5;2;2;1
1947;D45;3;1;2;0
1947;D46;5;3;0;2
1947;D47;2;0;1;1
1947;D48;2;0;2;0
1947;D49;3;2;0;1
1947;D50;2;1;0;1
1947;D51;1;0;0;1
1947;D52;2;2;0;0
1947;D55;2;1;0;1
1947;D57;1;0;0;1
1947;D58;3;2;0;1
1947;D59;2;1;1;0
1947;D60;1;0;1;0
1947;D61;3;2;1;0
1947;D62;1;0;0;1
1947;D65;2;1;0;1
1947;D66;4;0;1;3
1947;D68;3;3;0;0
1947;D70;2;1;0;1
1947;D71;2;1;0;1
1947;D72;1;1;0;0
1947;D73;1;0;0;1
1947;D74;1;1;0;0
1947;D77;1;1;0;0
1947;D78;1;0;0;1
1947;D85;1;0;1;0
1947;D90;2;1;0;1
1947;D93;1;0;0;1
1947;D94;1;0;0;1
1947;D95;1;0;0;1
1947;D96;2;2;0;0
1947;D97;4;1;2;1
1947;D98;6;0;2;4
1947;D99;1;0;1;0
1947;E01;3;2;1;0
1947;E02;4;2;1;1
1947;E03;1;1;0;0
1947;E04;3;0;0;3
1947;E05;1;0;1;0
1947;E06;1;1;0;0
1947;E07;1;0;0;1
1947;E08;3;2;0;1
1947;E09;1;1;0;0
1947;E11;6;2;2;2
1947;E12;1;1;0;0
1947;E13;1;0;0;1
1947;E15;1;0;1;0
1947;E16;4;2;1;1
1947;E17;4;2;0;2
1947;E18;2;0;1;1
1947;E19;7;2;2;3
1947;E21;1;1;0;0
1947;E22;1;0;1;0
1947;E26;2;2;0;0
1947;E27;1;1;0;0
1947;E29;1;0;1;0
1947;E32;4;1;2;1
1947;E33;2;0;1;1
1947;E34;1;0;0;1
1947;E35;1;1;0;0
1947;E37;3;1;2;0
1947;E39;4;1;2;1
1947;E40;2;0;1;1
1947;E41;1;1;0;0
1947;E44;1;1;0;0
1947;E47;3;3;0;0
1947;E49;2;1;0;1
1947;E51;2;0;0;2
1947;E52;2;1;0;1
1947;E53;1;0;1;0
1947;E59;1;1;0;0
1947;E60;1;0;1;0
1947;E61;3;2;0;1
1947;E67;8;3;2;3
1947;E68;1;0;1;0
1947;E69;3;2;1;0
1947;E80;1;0;0;1
1947;E85;1;1;0;0
1947;E86;1;0;1;0
1947;E90;2;1;1;0
1947;E94;5;1;3;1
1947;E95;6;3;1;2
1948;A00;4;0;3;1
1948;A03;1;1;0;0
1948;A06;2;0;2;0
1948;A07;1;0;0;1
1948;A08;1;0;0;1
1948;A11;3;0;0;3
1948;A12;3;1;0;2
1948;A13;4;1;1;2
1948;A14;3;1;1;1
1948;A15;1;1;0;0
1948;A16;2;0;0;2
1948;A17;1;1;0;0
1948;A21;1;1;0;0
1948;A22;1;0;0;1
1948;A24;1;0;1;0
1948;A28;4;2;2;0
1948;A29;2;2;0;0
1948;A30;4;0;2;2
1948;A31;1;0;0;1
1948;A34;3;1;0;2
1948;A40;1;0;0;1
1948;A43;1;0;0;1
1948;A46;1;0;1;0
1948;A47;2;0;1;1
1948;A48;2;1;1;0
1948;A49;1;1;0;0
1948;A52;2;1;1;0
1948;A55;3;2;1;0
1948;A58;2;1;1;0
1948;A60;1;0;1;0
1948;A84;1;0;1;0
1948;A90;5;3;0;2
1948;A91;3;0;1;2
1948;A92;1;1;0;0
1948;A93;1;1;0;0
1948;A95;2;2;0;0
1948;A96;1;1;0;0
1948;A98;1;1;0;0
1948;B00;1;0;1;0
1948;B01;1;1;0;0
1948;B04;1;1;0;0
1948;B05;1;1;0;0
1948;B08;1;0;0;1
1948;B10;1;0;0;1
1948;B11;4;0;0;4
1948;B12;2;1;0;1
1948;B13;1;1;0;0
1948;B14;4;0;2;2
1948;B16;2;1;0;1
1948;B17;3;0;0;3
1948;B19;1;1;0;0
1948;B20;1;0;1;0
1948;B21;1;0;1;0
1948;B22;1;0;0;1
1948;B23;1;1;0;0
1948;B25;2;1;0;1
1948;B26;1;1;0;0
1948;B32;1;1;0;0
1948;B34;1;0;0;1
1948;B36;1;1;0;0
1948;B37;1;0;0;1
1948;B39;1;0;0;1
1948;B40;1;0;1;0
1948;B45;1;0;1;0
1948;B51;3;2;1;0
1948;B56;2;0;2;0
1948;B58;4;1;3;0
1948;B59;7;1;3;3
1948;B60;1;0;1;0
1948;B62;2;0;2;0
1948;B71;2;0;1;1
1948;B72;1;0;1;0
1948;B73;2;0;0;2
1948;B74;1;1;0;0
1948;B80;2;1;1;0
1948;B83;1;0;1;0
1948;B84;4;2;1;1
1948;B85;10;1;3;6
1948;B90;1;0;0;1
1948;B91;2;1;0;1
1948;B92;4;1;1;2
1948;B95;1;0;1;0
1948;C00;1;0;0;1
1948;C03;3;0;2;1
1948;C04;4;2;2;0
1948;C05;1;0;0;1
1948;C06;3;2;1;0
1948;C08;7;0;3;4
1948;C10;2;1;0;1
1948;C11;1;0;1;0
1948;C12;2;0;0;2
1948;C13;6;3;1;2
1948;C14;8;1;4;3
1948;C15;5;3;0;2
1948;C16;2;2;0;0
1948;C17;3;1;2;0
1948;C18;7;3;2;2
1948;C19;1;0;1;0
1948;C20;1;0;0;1
1948;C22;1;0;1;0
1948;C28;2;0;1;1
1948;C34;1;0;1;0
1948;C36;1;1;0;0
1948;C41;1;1;0;0
1948;C42;1;0;0;1
1948;C43;1;0;0;1
1948;C45;1;0;1;0
1948;C48;2;1;0;1
1948;C49;1;1;0;0
1948;C50;4;1;2;1
1948;C53;1;0;1;0
1948;C54;1;0;0;1
1948;C61;2;2;0;0
1948;C62;2;2;0;0
1948;C63;1;1;0;0
1948;C64;1;0;0;1
1948;C66;1;0;0;1
1948;C67;3;1;1;1
1948;C68;2;1;0;1
1948;C71;1;0;0;1
1948;C72;1;0;0;1
1948;C74;2;1;1;0
1948;C75;5;1;2;2
1948;C76;1;1;0;0
1948;C77;3;2;1;0
1948;C78;1;0;1;0
1948;C80;1;1;0;0
1948;C81;5;2;1;2
1948;C82;4;0;2;2
1948;C83;1;1;0;0
1948;C84;3;0;2;1
1948;C85;1;1;0;0
1948;C86;5;1;2;2
1948;C88;1;0;1;0
1948;C90;3;2;0;1
1948;C91;4;0;3;1
1948;C92;4;1;0;3
1948;C97;4;1;1;2
1948;C98;3;0;1;2
1948;C99;5;0;0;5
1948;D00;1;0;0;1
1948;D01;1;0;1;0
1948;D02;3;2;1;0
1948;D04;1;0;1;0
1948;D05;3;1;1;1
1948;D06;5;3;0;2
1948;D10;1;1;0;0
1948;D11;2;1;1;0
1948;D12;2;2;0;0
1948;D13;3;0;0;3
1948;D14;4;1;0;3
1948;D15;1;1;0;0
1948;D16;1;1;0;0
1948;D17;1;0;0;1
1948;D18;1;1;0;0
1948;D19;8;3;2;3
1948;D20;1;1;0;0
1948;D22;2;0;0;2
1948;D23;1;0;0;1
1948;D26;1;0;0;1
1948;D27;2;0;0;2
1948;D28;2;1;1;0
1948;D29;1;0;0;1
1948;D30;2;0;1;1
1948;D31;3;2;0;1
1948;D35;3;0;2;1
1948;D36;1;1;0;0
1948;D37;1;0;1;0
1948;D38;3;2;0;1
1948;D39;1;1;0;0
1948;D40;3;2;0;1
1948;D41;3;1;2;0
1948;D42;3;2;0;1
1948;D43;3;1;0;2
1948;D44;1;1;0;0
1948;D45;7;2;5;0
1948;D46;8;5;0;3
1948;D47;7;4;3;0
1948;D48;5;1;1;3
1948;D49;3;2;0;1
1948;D51;1;1;0;0
1948;D52;2;1;0;1
1948;D54;1;0;0;1
1948;D56;4;3;0;1
1948;D57;1;1;0;0
1948;D58;1;0;1;0
1948;D59;3;0;0;3
1948;D60;2;1;1;0
1948;D63;1;1;0;0
1948;D65;1;1;0;0
1948;D66;3;1;0;2
1948;D67;1;0;0;1
1948;D71;1;0;0;1
1948;D72;2;0;1;1
1948;D73;3;2;1;0
1948;D74;1;1;0;0
1948;D75;6;2;2;2
1948;D76;1;0;0;1
1948;D77;2;0;0;2
1948;D78;4;0;2;2
1948;D81;2;1;0;1
1948;D82;1;1;0;0
1948;D88;2;1;1;0
1948;D89;1;0;0;1
1948;D93;2;0;1;1
1948;D94;2;1;0;1
1948;D95;2;0;1;1
1948;D96;2;1;0;1
1948;D97;8;1;2;5
1948;D98;4;0;3;1
1948;D99;7;2;3;2
1948;E00;1;0;0;1
1948;E01;2;0;0;2
1948;E02;6;3;2;1
1948;E03;1;0;1;0
1948;E04;3;0;2;1
1948;E06;3;2;0;1
1948;E07;2;1;1;0
1948;E08;6;2;1;3
1948;E09;4;1;0;3
1948;E11;4;0;1;3
1948;E12;1;0;1;0
